行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,經度,緯度,總價
中區,10.84,71.99,35.87753342,5,8,住,1,1,1,1,無,2019/3/25,120.68273300000001,24.143353,238
西屯區,19.65,103.32,20.56168162,6,13,住,3,2,2,1,無,2019/5/27,120.64376599999999,24.174301,750
北屯區,10.1,58.19,23.95942422,8,8,住,1,1,1,1,無,2016/11/5,120.69356299999998,24.175701,285
大里區,9.66,99.35,22.91354374,10,16,住,3,2,1,1,坡道機械,2018/11/20,120.68893100000001,24.116858999999998,420
北屯區,17.69,87.52,26.95469448,1,6,住,3,2,2,1,無,2019/1/6,120.68413500000001,24.19197,447
北屯區,12.9,109.87,0.503774889,3,15,住,2,2,1,1,坡道平面,2019/10/25,120.710393,24.161037,610
北屯區,24.23,166.1,2.5298260740000003,6,12,住,3,2,2,1,坡道平面,2017/9/15,120.726223,24.166228,796
北區,5.07,39.22,21.58292094,7,7,住,1,1,1,1,無,2017/6/27,120.66909799999999,24.16549,160
北屯區,23.94,117.13,27.28598123,1,6,商,1,1,1,1,坡道機械,2017/9/26,120.679309,24.176369,510
大里區,11.54,145.59,6.0343470429999995,4,15,商,3,2,2,1,坡道平面,2017/4/25,120.69199499999999,24.111132,792
大里區,15.14,133.1,24.28249724,12,12,住,3,2,2,1,無,2018/2/22,120.69131200000001,24.113567,520
北屯區,23.65,185.41,0.095826745,7,15,住,4,2,2,1,坡道平面,2017/12/28,120.727425,24.160373999999997,964
東區,5.56,45.84,24.93138121,7,8,住,1,0,1,1,無,2018/11/5,120.68933100000001,24.131504,170
西屯區,18.24,268.61,7.3458045,19,24,住,3,2,2,1,坡道平面,2019/5/3,120.65041399999998,24.162748999999998,2280
南屯區,19.75,117.53,0.7994688459999999,10,12,住,2,2,1,1,坡道平面,2017/8/5,120.616653,24.155435999999998,688
西屯區,27.34,130.33,22.68629746,4,12,住,3,2,2,1,無,2019/6/1,120.60791200000001,24.192416,535
大里區,17.19,81.15,23.47481468,3,7,住,2,1,1,1,無,2017/2/14,120.69088400000001,24.088229000000002,200
西屯區,26.89,186.71,6.724299609,12,12,住,3,2,2,1,坡道平面,2017/3/8,120.63651200000001,24.177482,1388
北屯區,23.48,334.69,2.288890258,4,24,商,4,2,2,1,坡道平面,2018/2/18,120.697477,24.171067999999998,2050
北屯區,1.8,27.46,23.00937049,9,24,住,1,1,1,1,無,2018/6/29,120.692967,24.170967,160
南屯區,79.19,305.73,1.5989376919999998,1,17,住,4,2,3,1,坡道平面,2018/11/14,120.62576299999999,24.151623999999998,3236
北屯區,15.26,170.61,4.128763767,10,15,住,3,2,2,1,坡道平面,2018/7/20,120.720325,24.175056,856
北區,7.3,83.97,13.33086922,11,18,住,2,1,1,1,無,2019/4/8,120.67511699999999,24.163264,450
西區,35.55,169.58,27.3927596,7,7,住,3,2,2,1,升降機械,2018/9/3,120.65373500000001,24.153184,900
南屯區,9.35,58.56,11.34314873,2,8,住,1,1,1,1,無,2018/9/13,120.636242,24.152653,420
北屯區,8.0,112.22,0.09856465199999999,16,28,商,2,2,1,1,坡道平面,2017/5/26,120.697477,24.171067999999998,790
東區,14.82,127.56,13.18302224,6,10,商,2,2,2,1,坡道平面,2019/10/14,120.710894,24.142889999999998,607
中區,7.18,38.56,35.68040412,4,5,住,1,0,1,1,無,2018/12/14,120.682298,24.136474,148
西屯區,23.14,210.5,5.793411227000001,4,15,住,3,2,2,1,坡道平面,2019/8/2,120.65614599999999,24.196041,1618
西屯區,24.68,178.27,26.2181975,2,7,住,3,2,2,1,坡道平面,2018/4/14,120.664472,24.169656,1150
大里區,8.28,76.3,4.766696099,3,15,商,2,1,1,1,無,2018/7/23,120.69076399999999,24.109507,480
南區,26.35,85.26,35.95419482,4,5,住,3,2,2,0,無,2017/7/24,120.680149,24.118535,333
西屯區,9.53,109.93,1.577034436,12,22,住,1,2,1,1,坡道機械,2019/11/30,120.610251,24.194333,900
中區,1.5,33.75,23.25852002,4,19,商,1,1,2,1,無,2019/8/23,120.67783999999999,24.146457,100
南屯區,40.91,217.64,0.079399303,9,12,住,3,2,2,1,坡道平面,2018/12/28,120.60861499999999,24.144992000000002,988
北屯區,22.18,205.36,1.0102876859999999,4,15,商,3,2,2,1,坡道平面,2017/8/26,120.717522,24.172619,1110
大里區,23.79,176.34,0.010951628,2,13,住,3,2,2,1,坡道平面,2018/10/26,120.69289199999999,24.121653,910
西屯區,41.07,276.13,1.577034436,11,14,住,3,2,2,1,坡道平面,2017/6/16,120.626392,24.184798999999998,2500
北屯區,37.03,219.25,1.281340479,3,15,住,4,2,3,1,坡道平面,2019/1/29,120.724033,24.164923,1330
北屯區,18.03,134.24,0.079399303,6,11,住,3,2,2,1,坡道機械,2017/7/11,120.719725,24.172048999999998,838
南區,8.37,107.0,20.47680651,17,21,住,3,2,2,1,坡道機械,2018/3/11,120.66078200000001,24.118016,530
北屯區,20.25,134.1,0.468182098,2,12,住,2,2,1,1,坡道平面,2017/8/28,120.664282,24.185928,1033
北屯區,15.94,83.01,4.763958192,2,10,住,3,2,2,1,無,2019/6/21,120.717522,24.172619,420
南區,25.17,133.9,1.062307919,3,12,住,3,1,2,1,坡道平面,2019/3/18,120.648051,24.112867,871
西屯區,28.01,335.81,9.790755457000001,9,15,住,4,2,2,1,坡道平面,2017/3/16,120.637185,24.161314,2970
中區,8.42,38.12,46.91951238,5,5,住,2,1,1,1,無,2019/1/2,120.678527,24.145455,150
南屯區,40.24,341.58,4.7995509830000005,10,14,住,4,2,3,1,坡道平面,2019/7/18,120.64123700000002,24.137081,2900
南屯區,25.76,213.35,8.514890792000001,7,14,住,4,2,2,1,坡道平面,2019/8/3,120.64123700000002,24.137081,1528
南屯區,34.73,221.67,11.017337800000002,3,12,住,4,2,2,1,坡道平面,2019/10/13,120.636242,24.152653,2070
大里區,20.24,144.4,25.33932935,11,13,住,3,2,2,1,坡道平面,2017/9/13,120.67541399999999,24.102843,580
南屯區,9.2,78.62,23.70753677,7,12,住,2,2,1,1,無,2018/2/5,120.61250600000001,24.149654,330
西區,6.09,60.0,6.743464958,6,13,住,1,0,1,1,無,2017/5/10,120.66633999999999,24.141701,583
南區,12.56,136.55,12.21654107,2,15,住,3,2,2,1,坡道機械,2017/12/29,120.655429,24.129307999999998,781
北區,11.17,240.83,1.319671177,20,28,商,3,2,2,1,坡道平面,2017/11/11,120.689378,24.157031,1750
北屯區,9.2,68.23,22.91901956,5,12,住,3,2,2,1,無,2018/11/18,120.69696100000002,24.179839,310
北區,20.46,113.31,24.58366702,6,8,住,3,2,2,1,無,2018/6/24,120.702127,24.158895,470
北屯區,21.21,147.36,1.779639555,4,14,住,3,2,2,1,坡道平面,2017/10/8,120.740504,24.161138,716
南區,2.34,32.42,24.40022725,11,12,住,1,1,1,1,無,2019/10/25,120.68388700000001,24.131760999999997,158
西屯區,9.52,114.86,8.69011684,6,22,住,2,2,1,1,坡道平面,2017/8/6,120.609973,24.192242,785
北區,4.14,37.19,24.54259841,5,13,住,1,1,1,1,無,2018/6/27,120.684582,24.166829999999997,169
北屯區,18.93,132.0,24.22226329,2,13,住,3,2,2,1,坡道機械,2017/1/21,120.72401200000002,24.177572,430
南區,23.89,164.16,18.18791625,3,12,住,3,2,2,1,坡道平面,2016/12/7,120.66471899999999,24.115856,745
西屯區,6.24,99.36,7.507341013,12,26,住,1,1,1,1,坡道平面,2017/2/14,120.655395,24.169315,698
南區,5.1,46.1,11.86335106,13,14,住,1,1,1,1,無,2017/4/13,120.68382,24.11895,275
西區,9.97,106.37,12.12071432,12,15,住,2,2,1,1,坡道機械,2019/8/18,120.65526100000001,24.135203,877
北區,7.49,82.08,20.60548813,4,14,住,2,1,1,1,無,2018/8/9,120.665374,24.159243,558
北區,7.83,101.33,10.46154267,3,14,住,1,1,1,1,坡道平面,2017/6/11,120.67891399999999,24.172760999999998,520
東區,27.35,112.44,26.82053704,2,5,住,3,2,2,0,升降機械,2018/11/17,120.69493899999999,24.145986999999998,435
西區,39.59,292.45,1.327884898,17,20,商,3,2,2,1,坡道平面,2017/3/1,120.65138799999998,24.146567,2800
西區,5.24,32.14,26.06487471,4,7,住,1,0,1,1,無,2019/5/25,120.657572,24.14415,165
北區,6.5,53.7,23.1298384,3,16,住,1,1,1,1,無,2018/1/30,120.699026,24.153876999999998,160
北區,4.54,40.87,23.170907,9,13,住,1,0,1,1,無,2017/2/11,120.684582,24.166829999999997,138
南區,24.41,154.73,0.9993360579999999,5,15,住,3,2,2,1,坡道平面,2017/10/14,120.661061,24.111415,1020
北區,33.2,108.18,37.13697064,2,5,住,4,2,2,0,無,2018/6/14,120.67371399999999,24.158947,350
西區,4.44,53.09,19.35974045,6,14,住,1,1,1,1,坡道機械,2017/9/15,120.661162,24.132867,264
西屯區,17.66,324.65,6.935118449,18,35,住,4,2,3,1,坡道平面,2017/12/28,120.634606,24.172937,2700
北區,17.34,56.05,36.54832064,3,5,住,2,2,1,0,無,2019/5/30,120.69882199999999,24.160418,250
西區,36.16,159.94,1.483945598,7,11,住,3,2,2,1,坡道平面,2017/4/10,120.666054,24.137844,1126
北區,24.89,279.55,1.90284537,15,20,商,4,2,3,1,坡道平面,2017/12/17,120.693487,24.15755,1946
大里區,18.56,118.35,27.57346147,6,10,住,3,2,2,1,坡道機械,2018/5/30,120.681551,24.102084,450
西屯區,5.93,88.03,12.48211804,18,23,住,1,1,1,1,無,2018/5/5,120.648726,24.162115,700
北屯區,31.34,185.61,1.6208409480000001,11,15,住,3,2,2,1,坡道平面,2019/6/2,120.724033,24.164923,1338
東區,15.71,121.04,18.35492857,8,16,住,3,2,2,1,無,2017/9/25,120.69343300000001,24.152404,560
西區,33.76,276.83,10.16858662,9,11,住,3,2,2,1,坡道平面,2019/10/1,120.65158799999999,24.148665,2200
北屯區,20.48,286.55,26.75208937,6,19,住,4,2,2,1,坡道機械,2018/6/10,120.680764,24.176323,1200
東區,23.98,163.55,20.15647139,13,16,住,3,2,2,1,無,2019/7/14,120.69456000000001,24.152193,730
北屯區,30.0,88.66,22.72736607,4,4,住,3,2,2,0,無,2019/6/7,120.66793500000001,24.174112,365
大雅區,16.0,53.53,37.70919321,3,5,住,2,2,1,0,無,2019/9/4,120.657298,24.226001,185
北區,29.54,112.91,33.04106176,2,5,住,3,2,2,0,無,2019/6/19,120.668702,24.171886999999998,490
南屯區,13.5,146.32,0.065709768,5,26,商,2,2,1,1,坡道平面,2018/7/5,120.645219,24.131838000000002,1250
南屯區,6.63,57.34,27.59536472,1,12,商,1,1,1,1,坡道平面,2019/7/11,120.652266,24.138331,525
北屯區,35.46,209.83,0.290218143,7,15,住,4,2,3,1,坡道平面,2018/2/1,120.724033,24.164923,1300
西屯區,10.39,120.46,8.703806375,4,24,住,3,2,2,1,坡道平面,2019/8/3,120.609973,24.192242,888
北區,14.39,176.59,17.00787833,11,14,住,4,2,2,1,坡道平面,2017/2/21,120.67653500000002,24.167317999999998,820
北屯區,21.98,144.42,22.66987002,6,11,住,3,2,2,1,坡道平面,2018/7/29,120.693715,24.184654000000002,785
北屯區,13.76,88.53,23.98132747,7,7,住,2,2,1,1,升降機械,2019/8/14,120.674603,24.179038000000002,496
北屯區,4.17,43.58,21.86766326,4,17,商,1,0,1,1,無,2016/11/3,120.681357,24.176145,203
北區,3.64,37.29,24.07167841,4,13,住,1,0,1,1,無,2017/11/9,120.67511699999999,24.163264,185
西屯區,5.57,38.45,26.90815006,3,7,住,1,1,1,1,無,2017/8/15,120.66641100000001,24.171267999999998,141
東區,37.3,213.99,1.193727455,11,14,住,4,2,3,1,坡道平面,2018/3/28,120.69896100000001,24.127845999999998,1136
東區,15.63,129.77,12.88459037,12,15,商,3,2,2,1,坡道平面,2019/8/11,120.700993,24.145861,700
北屯區,4.39,25.14,23.53231073,6,8,住,1,0,1,1,無,2017/6/26,120.692705,24.165189,100
西屯區,34.49,143.13,34.22657549,3,5,住,4,2,3,0,無,2019/3/28,120.666968,24.177364999999998,660
西屯區,5.37,28.6,24.64937678,5,7,住,1,0,1,1,無,2018/11/8,120.605622,24.186564999999998,88
南區,20.51,180.84,0.788517218,11,22,住,3,2,2,1,坡道平面,2017/6/28,120.655758,24.115095,1200
北屯區,40.61,214.92,0.698166287,4,13,住,4,2,2,1,坡道平面,2017/10/31,120.69599099999999,24.18511,1440
南屯區,15.99,182.11,13.27884898,8,14,住,4,2,2,1,坡道機械,2019/2/25,120.62238400000001,24.150631,1480
西屯區,22.46,127.89,28.408523100000004,4,7,住,3,2,2,1,坡道平面,2019/5/1,120.664472,24.169656,650
南區,14.38,174.32,25.50086586,14,16,住,3,3,2,1,坡道平面,2018/12/12,120.659349,24.117138,750
北區,26.79,230.85,20.21670534,11,14,住,4,2,2,1,坡道平面,2019/11/3,120.69091599999999,24.158404,1155
北區,7.16,60.5,25.93345517,6,7,住,2,1,1,1,無,2018/11/11,120.677373,24.14909,270
南區,18.62,116.3,6.978924961000001,9,14,住,2,1,1,1,坡道機械,2018/7/21,120.673996,24.128785999999998,732
大里區,27.13,158.91,0.684476752,4,15,住,3,2,2,1,坡道平面,2017/10/18,120.68595900000001,24.121675,1060
北區,4.73,24.44,27.03409379,4,7,住,1,1,1,1,無,2018/4/27,120.68807,24.157323,110
西區,21.45,256.45,3.493569341,7,23,住,4,2,2,1,坡道平面,2018/3/24,120.657801,24.134485,2100
南區,10.87,148.54,23.66920608,11,16,住,3,2,2,1,無,2018/5/14,120.655429,24.129307999999998,636
南區,29.33,84.98,35.82825109,2,5,住,3,2,2,0,無,2017/2/17,120.68382,24.11895,355
北區,19.03,145.38,6.406702396,8,9,住,3,2,2,1,坡道平面,2017/5/20,120.66811000000001,24.172632,1056
北區,6.59,29.98,28.38935776,2,5,住,1,0,1,1,無,2018/11/10,120.677681,24.162804,160
南屯區,18.67,135.4,26.18260471,6,7,住,3,2,2,1,升降機械,2016/12/23,120.65215800000001,24.156236,655
南屯區,13.7,66.71,26.75482727,1,7,住,3,2,2,1,無,2017/3/23,120.64778000000001,24.154451,400
南區,27.83,207.07,2.9952702660000003,18,19,住,4,2,2,1,坡道機械,2017/9/18,120.646561,24.112468,1250
北屯區,23.39,190.45,1.2320581529999999,10,15,商,3,2,2,1,坡道平面,2017/2/15,120.70500600000001,24.182593,1266
北屯區,24.24,143.65,3.43059748,10,14,住,3,2,2,1,坡道平面,2018/11/19,120.737982,24.159845999999998,732
北屯區,11.85,110.77,10.44237732,4,14,住,2,2,1,1,坡道機械,2018/6/10,120.685194,24.173266,815
西屯區,30.9,122.41,31.30796662,4,5,住,4,2,2,0,無,2019/3/18,120.65624,24.169162,520
西區,43.23,269.37,3.356673991,5,11,住,4,2,2,1,坡道平面,2019/11/7,120.662668,24.157889,2605
大里區,11.81,121.46,23.88550073,12,16,住,3,2,1,1,坡道機械,2019/11/10,120.68893100000001,24.116858999999998,560
大雅區,23.98,117.35,26.54674634,1,6,住,3,2,2,1,坡道平面,2019/10/24,120.647043,24.216967999999998,450
西區,19.64,84.62,35.869319700000005,2,7,住,3,2,2,1,無,2019/5/6,120.6675,24.148139,600
南區,17.76,179.84,4.358747955,12,15,商,3,2,2,1,坡道平面,2019/8/22,120.683453,24.128003,1080
東區,24.13,150.81,0.041068605,10,13,住,3,2,2,1,坡道平面,2018/9/20,120.69893200000001,24.129732999999998,850
北屯區,21.13,223.2,11.51563687,13,14,住,4,2,2,1,坡道平面,2018/5/31,120.688309,24.175457,1810
南屯區,7.91,108.12,21.51447326,5,20,住,3,2,2,1,坡道機械,2017/12/20,120.63658400000001,24.146895999999998,650
北屯區,27.19,147.16,29.56118195,7,7,住,4,2,2,1,坡道平面,2019/4/28,120.6812,24.176504,660
西屯區,15.16,107.77,23.49398003,6,7,住,2,2,1,1,升降機械,2018/2/11,120.66641100000001,24.171267999999998,488
北區,11.12,74.1,27.077900300000003,6,7,住,2,2,1,1,無,2018/6/12,120.66734,24.16325,430
西屯區,13.78,150.58,23.73217794,5,12,住,4,2,2,1,無,2018/1/31,120.64819399999999,24.171634,838
大里區,24.33,158.17,4.920018892,3,13,住,3,2,2,1,坡道平面,2017/2/20,120.684918,24.119315,825
南區,23.89,162.47,19.80054347,3,12,住,3,2,2,1,坡道平面,2018/7/19,120.664574,24.11635,560
北區,8.98,126.82,7.301997987999999,6,14,住,3,2,2,1,坡道平面,2016/12/27,120.68523799999998,24.154128,940
北區,6.12,95.0,8.013853809,11,18,住,2,2,1,1,坡道機械,2017/8/10,120.68106,24.162748,818
西屯區,16.21,149.13,22.72189025,7,15,住,4,2,2,1,坡道平面,2017/4/1,120.605703,24.187635999999998,530
南屯區,17.48,212.45,21.85397373,4,12,住,4,2,2,1,坡道平面,2017/4/30,120.61284199999999,24.150807,770
中區,28.83,250.49,5.807100762,5,15,商,4,2,2,1,坡道平面,2018/10/1,120.677071,24.143694,1480
大雅區,18.09,113.74,23.27220956,3,8,住,3,2,2,1,坡道平面,2017/7/20,120.644675,24.225798,480
東區,26.12,125.74,19.58424882,1,12,住,3,2,2,1,無,2019/10/14,120.687946,24.145617,195
北區,13.79,158.52,11.23089454,2,13,住,3,2,2,1,坡道平面,2018/4/23,120.66756399999998,24.167369,920
西屯區,19.25,276.98,1.834397695,11,38,商,3,2,2,1,坡道平面,2017/5/2,120.624073,24.15521,1749
西屯區,14.92,156.91,11.84418571,15,15,住,3,2,2,1,坡道平面,2018/10/9,120.593303,24.182435,1050
北屯區,12.49,103.0,26.05939889,3,9,住,3,1,2,1,無,2019/4/2,120.693721,24.177954999999997,400
北屯區,17.52,121.85,3.05550422,3,14,住,2,2,1,1,坡道機械,2018/5/6,120.72429,24.166522,630
北屯區,17.19,122.07,21.24342047,3,8,住,2,2,2,1,升降機械,2017/4/20,120.691948,24.165316,538
大雅區,18.64,112.66,25.78560819,4,7,住,2,1,2,1,無,2019/10/28,120.664427,24.232761,360
北屯區,20.77,124.95,6.091843091,12,12,住,2,2,1,1,坡道平面,2017/12/14,120.713798,24.166103,575
西區,16.86,120.56,22.70546281,4,9,住,3,2,1,1,坡道平面,2017/7/23,120.659406,24.135753,650
西屯區,44.93,215.66,13.52252271,2,13,住,4,2,2,1,坡道平面,2019/1/11,120.6497,24.178298,1150
北區,9.27,51.68,23.65004073,4,8,住,1,1,1,1,無,2018/1/4,120.665374,24.159243,228
西區,39.18,290.06,2.510660725,6,20,商,3,2,2,1,坡道平面,2018/5/7,120.65138799999998,24.146567,2500
西屯區,12.79,152.16,11.27196315,13,15,住,3,2,2,1,坡道平面,2018/2/20,120.593303,24.182435,1050
南屯區,26.94,222.44,6.740727051,7,14,住,3,2,2,1,坡道平面,2017/10/24,120.64123700000002,24.137081,1688
大里區,14.97,152.31,2.7433828210000004,7,15,商,3,2,2,1,坡道平面,2017/2/9,120.67516,24.112138,815
北屯區,13.13,116.01,18.15232346,2,14,住,3,2,2,1,坡道機械,2018/4/14,120.697657,24.175193,660
北屯區,14.48,130.55,6.844767517,4,12,住,3,2,2,1,坡道機械,2017/8/1,120.686004,24.195103,870
西屯區,13.01,128.3,18.50551346,12,14,住,3,2,2,1,坡道平面,2017/11/6,120.641273,24.176410999999998,820
西區,8.53,84.21,8.862604982,12,13,住,1,2,1,1,無,2019/6/23,120.66633999999999,24.141701,860
西區,24.08,166.33,0.350452097,11,11,商,3,2,2,1,坡道平面,2018/8/9,120.662471,24.146885,1573
西區,21.3,120.07,34.25121666,6,7,住,3,2,2,1,無,2019/7/24,120.666679,24.129994,420
北區,27.76,66.31,39.04529183,2,5,住,2,2,2,0,無,2019/1/31,120.675128,24.163833,380
北區,7.31,51.3,27.22848518,5,7,住,2,1,1,1,無,2018/7/7,120.68807,24.157323,210
南屯區,18.42,180.33,19.96207999,14,14,住,4,2,2,1,無,2018/3/31,120.647002,24.146944,920
南屯區,11.43,125.84,21.81564303,14,14,住,2,2,2,1,坡道機械,2018/10/8,120.631992,24.148267999999998,660
北屯區,22.04,173.72,0.240935817,11,15,住,3,2,2,1,坡道平面,2018/2/19,120.727425,24.160373999999997,880
南屯區,23.81,85.5,30.98215569,3,5,住,2,2,1,0,無,2019/7/6,120.65159299999999,24.144204000000002,468
北屯區,28.82,141.68,1.138969315,2,12,住,3,2,2,1,坡道平面,2017/12/30,120.664824,24.190681,855
西屯區,38.91,318.14,4.917280985,8,20,住,4,2,3,1,坡道機械,2018/11/20,120.63491,24.176417999999998,2100
北屯區,26.34,167.07,0.418899772,13,15,住,3,2,2,1,坡道平面,2019/12/17,120.696349,24.18296,1110
南區,14.15,129.36,22.69451118,6,10,商,4,2,2,1,坡道平面,2018/2/2,120.65316000000001,24.115486999999998,673
西屯區,16.37,139.35,25.45705935,5,8,住,3,2,2,1,坡道平面,2018/9/16,120.663276,24.171101,730
大里區,21.7,104.85,25.22159935,2,7,商,3,2,2,1,無,2018/8/14,120.67516,24.112138,470
西區,3.52,29.94,24.47962655,4,8,住,1,0,1,1,無,2018/11/28,120.665205,24.152381,156
北區,26.3,89.61,29.34762521,5,5,住,3,2,2,0,無,2018/1/8,120.695629,24.15498,236
北區,9.35,73.06,0.12594372199999998,3,22,商,2,1,1,1,無,2019/6/28,120.69211899999999,24.157736,575
北屯區,25.3,74.36,31.25594639,5,5,住,3,2,1,0,無,2017/2/6,120.690486,24.169878,275
北區,2.86,33.26,20.38645557,18,20,住,1,1,1,1,無,2019/11/4,120.671653,24.173351,185
南屯區,51.33,232.35,0.45996837700000004,10,20,住,3,2,2,1,坡道平面,2018/6/26,120.623943,24.135873,2200
南區,13.46,121.54,24.16202934,16,16,住,3,2,2,1,坡道機械,2019/7/23,120.65316000000001,24.115486999999998,650
西屯區,9.29,88.92,0.8076825670000001,14,22,住,1,2,1,1,坡道機械,2019/2/22,120.610251,24.194333,788
南區,12.91,130.3,7.575788687999999,12,15,商,3,2,2,1,坡道機械,2019/8/2,120.684591,24.130516,780
西屯區,7.11,89.46,7.414252175,8,24,住,2,2,1,1,坡道平面,2018/4/19,120.609973,24.192242,695
西區,31.5,266.04,18.44801741,3,12,住,4,2,2,1,坡道平面,2018/4/23,120.67685700000001,24.137635999999997,1720
北屯區,6.84,66.41,24.47688864,11,13,住,2,1,1,1,無,2018/8/1,120.70312,24.186776000000002,292
南屯區,24.32,228.7,3.904255392,13,18,住,3,2,2,1,坡道平面,2018/4/25,120.645548,24.131084,1820
東區,29.73,171.82,1.1198039659999999,7,13,住,3,2,2,1,坡道平面,2017/5/1,120.69896100000001,24.127845999999998,845
北區,17.69,56.41,36.47713505,2,5,住,2,2,1,0,無,2019/5/4,120.69882199999999,24.160418,256
南屯區,25.9,158.87,25.49265214,4,8,住,3,2,2,1,坡道機械,2019/1/20,120.647876,24.155491,850
東區,3.86,18.51,38.11987926,7,10,住,1,0,1,1,無,2017/8/26,120.68920700000001,24.140045,65
南區,20.89,133.32,3.2389439889999996,5,12,住,2,2,1,1,坡道平面,2017/11/7,120.65846,24.117892,750
南屯區,14.65,160.8,19.31593393,10,14,住,3,2,2,1,坡道平面,2018/6/26,120.639626,24.143017999999998,1100
北屯區,10.26,111.32,25.65692656,9,13,住,2,2,2,1,坡道機械,2019/10/6,120.70312,24.186776000000002,630
南區,3.42,56.87,21.12569047,13,18,住,1,1,1,1,無,2017/6/21,120.655758,24.115095,215
北區,5.82,75.35,20.80809325,10,12,住,1,1,1,1,升降機械,2017/6/10,120.691703,24.16166,280
大里區,32.57,253.81,0.9610053590000001,12,18,住,3,2,2,1,坡道平面,2017/1/13,120.67446699999999,24.116129,2088
北屯區,20.72,189.8,2.6585077040000002,13,14,住,3,2,2,1,坡道平面,2018/4/21,120.740504,24.161138,1140
南屯區,10.24,100.0,19.84708789,13,13,住,2,2,1,1,無,2019/2/10,120.64711899999999,24.138932,660
北屯區,14.89,99.03,13.0899334,3,9,住,2,1,2,1,坡道平面,2018/11/23,120.719711,24.174301,525
北區,27.21,229.12,1.541441645,13,14,商,3,2,2,1,坡道平面,2019/4/7,120.671653,24.173351,1800
西區,3.37,34.15,23.59528259,12,12,住,1,1,1,1,無,2017/12/7,120.66696,24.130948,80
西屯區,4.43,34.54,23.8745491,11,14,住,1,0,1,1,無,2019/12/4,120.64256999999999,24.171144,210
中區,3.51,28.38,36.83032506,11,11,住,1,0,1,1,無,2018/10/30,120.679014,24.146719,75
